"Path","Category","Size","SHA256","TrackedOrIgnored","Producer","Consumers","LastKnownStage","Reason","Evidence","ReplacementPath","RecoveryPath","RiskLevel","DeletionPermitted","ValidationRequired"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/dictionary.cpython-312.pyc","QUARANTINE_CANDIDATE","976","0B00C80C2D65C44F941E12FDA58DC46C16D855366D4AC4DBE88A3965529F6349","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/dynamic_shape_assert.cpython-312.pyc","QUARANTINE_CANDIDATE","1030","F450F85E370D3D9A0C351EBBA031C6C3EE4E4955CD626C839AC0B6419829564B","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/dynamic_shape_constructor.cpython-312.pyc","QUARANTINE_CANDIDATE","1027","A2CF219487DBCBE004508A080E9DBFA6968572762381FBBA31654525E56716CF","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/dynamic_shape_if_guard.cpython-312.pyc","QUARANTINE_CANDIDATE","1190","A80A98CF025E5A0EE7E9A202A4A81C096C78743B307A4EE0410331D23CF1011C","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/dynamic_shape_map.cpython-312.pyc","QUARANTINE_CANDIDATE","1154","3E5DB4ED83B66BDB8E8E9968A5C970F57C00D87CE33F632ED2D3139ED877B3DF","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/dynamic_shape_round.cpython-312.pyc","QUARANTINE_CANDIDATE","1217","6D54BDDEC69140948B881938E548E0913F61E886201925940DF2F1896E6034DE","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/dynamic_shape_slicing.cpython-312.pyc","QUARANTINE_CANDIDATE","1036","54781B28626A36281FEE703FD3F8807E6414B4CEF713277CEF0AC9560A3459B6","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/dynamic_shape_view.cpython-312.pyc","QUARANTINE_CANDIDATE","1098","0DD58C57E1397CD226EFE00120497582E6636D828AA4E52D1CE2E17214035DB9","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/fn_with_kwargs.cpython-312.pyc","QUARANTINE_CANDIDATE","1438","478FD0D239628BA6A91DA1A5AB40C5652CC3D89028D871E50FD8467097F00416","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/list_contains.cpython-312.pyc","QUARANTINE_CANDIDATE","1101","335024AF8502E84C714BB0229A1EE019B1C897D6927881A1AFD21128E71A6B52","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/list_unpack.cpython-312.pyc","QUARANTINE_CANDIDATE","1237","281A0B75FA55F8BE271FEFD5DD45C3796F89B7AD54C315FBC38351630EBF7B93","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/model_attr_mutation.cpython-312.pyc","QUARANTINE_CANDIDATE","1728","E56379D2DFC0D7AE33629F13B50EE5F9BC4D66EEE0CD4DED28DD9D6FA6EAB466","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/nested_function.cpython-312.pyc","QUARANTINE_CANDIDATE","1190","9AB80E23D2DBF30ADD6F616E0CDC11240F82A2B4DC4D53890C9E736991B07B17","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/null_context_manager.cpython-312.pyc","QUARANTINE_CANDIDATE","1162","EE995D8F1F14571E2638DBF1B6F2FAD4E46822A93E9FC705CA690998998ABECE","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/optional_input.cpython-312.pyc","QUARANTINE_CANDIDATE","1042","5162E1C92FAB9FE07CAE29FC1133041D60BB3C2E90AD9AF4806A44E047C003A7","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/pytree_flatten.cpython-312.pyc","QUARANTINE_CANDIDATE","1026","332EAC55A68C50DF06D49D4F6F836C11DEB824F4BBB5ED5A018CF4DACB1B1C53","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/scalar_output.cpython-312.pyc","QUARANTINE_CANDIDATE","1326","781255D99EE616E3AA35E991AFF58B7F3933207689FC6E43D4B4594EE6E022F8","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/specialized_attribute.cpython-312.pyc","QUARANTINE_CANDIDATE","1493","CF2227BB0B8DF7D5B0021AFFF6F497248341D411944DAD21A183022A7744778C","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/static_for_loop.cpython-312.pyc","QUARANTINE_CANDIDATE","971","67400E546F6BB771B88D6FAAEFBC1908757FB02079EACE8090BA8EE81B50011F","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/static_if.cpython-312.pyc","QUARANTINE_CANDIDATE","1016","D640341E7A5AAD969C1B297F884C859A2B251CD233609702DF6504C46F5391B7","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/tensor_setattr.cpython-312.pyc","QUARANTINE_CANDIDATE","949","FA0D425DC74BD25FD13F8CCEE93401682D01AE362D181FF85121ED2E717E52EC","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/type_reflection_method.cpython-312.pyc","QUARANTINE_CANDIDATE","1309","C7F6652043632487C20B3A1CDB9BA9680D9AEBEFEBD6CD12759A45E827347E8A","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/unsupported_operator.cpython-312.pyc","QUARANTINE_CANDIDATE","1093","0AF3BE7D78B12BD025FA77B93EDCA59E323D73BA27B97034991F20F95022DF5F","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/user_input_mutation.cpython-312.pyc","QUARANTINE_CANDIDATE","901","73994A14CE94CA55404F1CA05F572EC966DEBE792BF76C1520264BDA7CB625F7","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/examples/__pycache__/__init__.cpython-312.pyc","QUARANTINE_CANDIDATE","3276","5170DC5A8F649702674194D0CBE0D7B67E55FC304D52B3FF21DA0CBCDE7287D8","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/__pycache__/case.cpython-312.pyc","QUARANTINE_CANDIDATE","7599","A6633C2404CAE8B4BF6F1EF3B1609E74352BAE8148860DC3FC9878393EA92955","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/__pycache__/gen_example.cpython-312.pyc","QUARANTINE_CANDIDATE","1349","2B2F1EEBC8FF93537C7D6723DE0A9E351A50B01FE165D76BA9058FC40B134CBC","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/__pycache__/logging.cpython-312.pyc","QUARANTINE_CANDIDATE","1601","C60D2F807D0A4596DFE6754FE77C41181C3413222C1FA65EA31FE35D6532FB14","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/db/__pycache__/__init__.cpython-312.pyc","QUARANTINE_CANDIDATE","164","E46A0268BE9862BC840A6734A59CD8680C89BFABD9CD2C6BCDBE4EC9FEB06B1F","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/passes/__pycache__/add_runtime_assertions_for_constraints_pass.cpython-312.pyc","QUARANTINE_CANDIDATE","11680","628AC43CBFF0AEC698CBE145A7EF48E80E338CDEB79A5BD5502726BF68C309FE","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/passes/__pycache__/collect_tracepoints_pass.cpython-312.pyc","QUARANTINE_CANDIDATE","7330","6C26EC6693AA062A860C1731FBF40464B7823F7268EDCCD9BBEF5413F717792E","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/passes/__pycache__/constant_folding.cpython-312.pyc","QUARANTINE_CANDIDATE","14712","881CE9AFB7EFD331495F56ED7DD02FE9E776DFCC696FA203EA25157D1A56FAA2","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/passes/__pycache__/functionalize_side_effectful_ops_pass.cpython-312.pyc","QUARANTINE_CANDIDATE","4957","94CD8350C7289F6A889CA189EAA72D91A1315036821142A4E4803991D129A5E4","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/torch/_export/passes/__pycache__/insert_custom_op_guards.cpython-312.pyc","QUARANTINE_CANDIDATE","5193","E7CDAED214354E78B8081034EEDD8805DB42C1FA8D2EABF3C12CC738B50DC5E9","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
